0.0625 -1.21431e-17 4.85723e-17 0 0 0 0 0 0 0 0 0 0.125 -2.08167e-17 9.71445e-17 
0.0625 0 4.85723e-17 0 0 0 0 0 0 0 0 0 0.125 0 9.71445e-17 
0.0625 -1.21431e-17 -2.35926e-33 0 0 0 0 0 0 0 0 0 0.125 -2.08167e-17 -4.04445e-33 
0.0625 0 0 0 0 0 0 0 0 0 0 0 0.125 0 0 
0.0625 0 4.85723e-17 0 0 0 0 0 0 0 0 0 0.125 0 9.71445e-17 
0.0625 -1.21431e-17 -2.35926e-33 0 0 0 0 0 0 0 0 0 0.125 -2.08167e-17 -4.04445e-33 
0.0625 0 0 0 0 0 0 0 0 0 0 0 0.125 0 0 
0.0625 0 0 0 0 0 0 0 0 0 0 0 0.125 0 0 
0.0625 0 0 0 0 0 0 0 0 0 0 0 0.125 0 0 
0.0625 0 0 0 0 0 0 0 0 0 0 0 0.125 0 0 
0.0625 0 0 0 0 0 0 0 0 0 0 0 0.125 0 0 
0.0625 0 0 0 0 0 0 0 0 0 0 0 0.125 0 0 
