0.00130208 -3.09605e-15 3.15373e-15 0 0 0 0 0 0 0 0 0 0.00260417 -6.19242e-15 6.30767e-15 
0.00130208 2.90472e-13 -2.93507e-13 0 0 0 0 0 0 0 0 0 0.00260417 5.80943e-13 -5.87015e-13 
0.00130208 7.24678e-14 -7.31961e-14 0 0 0 0 0 0 0 0 0 0.00260417 1.44935e-13 -1.46392e-13 
0.00130208 6.35822e-14 -6.4014e-14 0 0 0 0 0 0 0 0 0 0.00260417 1.27164e-13 -1.28028e-13 
0.00130208 7.2464e-14 -7.3196e-14 0 0 0 0 0 0 0 0 0 0.00260417 1.44927e-13 -1.46392e-13 
0.00130208 -1.4935e-13 1.60845e-13 0 0 0 0 0 0 0 0 0 0.00260417 -2.987e-13 3.21689e-13 
0.00130208 2.70325e-13 -2.84386e-13 0 0 0 0 0 0 0 0 0 0.00260417 5.40649e-13 -5.68771e-13 
0.00130208 -1.36049e-13 1.51698e-13 0 0 0 0 0 0 0 0 0 0.00260417 -2.72099e-13 3.03397e-13 
0.00130208 6.81772e-14 -6.8597e-14 0 0 0 0 0 0 0 0 0 0.00260417 1.36354e-13 -1.37194e-13 
0.00130208 2.72059e-13 -2.93507e-13 0 0 0 0 0 0 0 0 0 0.00260417 5.44118e-13 -5.87015e-13 
0.00130208 7.23838e-14 -7.31961e-14 0 0 0 0 0 0 0 0 0 0.00260417 1.44767e-13 -1.46392e-13 
0.00130208 -1.30721e-13 1.56358e-13 0 0 0 0 0 0 0 0 0 0.00260417 -2.61443e-13 3.12715e-13 
0.00130208 2.65037e-13 -2.93568e-13 0 0 0 0 0 0 0 0 0 0.00260417 5.30073e-13 -5.87135e-13 
0.00130208 -1.29844e-13 1.60845e-13 0 0 0 0 0 0 0 0 0 0.00260417 -2.59688e-13 3.21689e-13 
0.00130208 2.52597e-13 -2.84386e-13 0 0 0 0 0 0 0 0 0 0.00260417 5.05195e-13 -5.68771e-13 
0.00130208 -1.17216e-13 1.51698e-13 0 0 0 0 0 0 0 0 0 0.00260417 -2.34433e-13 3.03397e-13 
0.00130208 6.85137e-14 -6.8597e-14 0 0 0 0 0 0 0 0 0 0.00260417 1.37027e-13 -1.37194e-13 
0.00130208 2.53479e-13 -2.93507e-13 0 0 0 0 0 0 0 0 0 0.00260417 5.06957e-13 -5.87015e-13 
0.00130208 7.22996e-14 -7.31961e-14 0 0 0 0 0 0 0 0 0 0.00260417 1.44599e-13 -1.46392e-13 
0.00130208 -1.11588e-13 1.56358e-13 0 0 0 0 0 0 0 0 0 0.00260417 -2.23176e-13 3.12715e-13 
0.00130208 2.46516e-13 -2.93568e-13 0 0 0 0 0 0 0 0 0 0.00260417 4.93032e-13 -5.87135e-13 
0.00130208 6.15391e-14 -5.95269e-14 0 0 0 0 0 0 0 0 0 0.00260417 1.23078e-13 -1.19054e-13 
0.00130208 6.52769e-14 -6.4014e-14 0 0 0 0 0 0 0 0 0 0.00260417 1.30553e-13 -1.28028e-13 
0.00130208 6.88543e-14 -6.86731e-14 0 0 0 0 0 0 0 0 0 0.00260417 1.37708e-13 -1.37347e-13 
