0.00130208 -1.48243e-15 1.51441e-15 0 0 0 0 0 0 0 0 0 0.00260417 -2.96529e-15 3.02883e-15 
0.00130208 2.18749e-13 -2.21041e-13 0 0 0 0 0 0 0 0 0 0.00260417 4.37498e-13 -4.42081e-13 
0.00130208 7.45064e-16 -7.29234e-16 0 0 0 0 0 0 0 0 0 0.00260417 1.49034e-15 -1.45836e-15 
0.00130208 -8.14052e-15 8.45304e-15 0 0 0 0 0 0 0 0 0 0.00260417 -1.62811e-14 1.69061e-14 
0.00130208 7.41215e-16 -7.2918e-16 0 0 0 0 0 0 0 0 0 0.00260417 1.48254e-15 -1.45858e-15 
0.00130208 -2.21073e-13 2.33311e-13 0 0 0 0 0 0 0 0 0 0.00260417 -4.42145e-13 4.66623e-13 
0.00130208 1.98602e-13 -2.11919e-13 0 0 0 0 0 0 0 0 0 0.00260417 3.97204e-13 -4.23837e-13 
0.00130208 -2.07772e-13 2.24165e-13 0 0 0 0 0 0 0 0 0 0.00260417 -4.15544e-13 4.48331e-13 
0.00130208 -3.54545e-15 3.86995e-15 0 0 0 0 0 0 0 0 0 0.00260417 -7.09112e-15 7.74012e-15 
0.00130208 2.00337e-13 -2.21041e-13 0 0 0 0 0 0 0 0 0 0.00260417 4.00673e-13 -4.42081e-13 
0.00130208 6.60984e-16 -7.29234e-16 0 0 0 0 0 0 0 0 0 0.00260417 1.32229e-15 -1.45836e-15 
0.00130208 -2.02444e-13 2.28824e-13 0 0 0 0 0 0 0 0 0 0.00260417 -4.04888e-13 4.57649e-13 
0.00130208 1.93314e-13 -2.21101e-13 0 0 0 0 0 0 0 0 0 0.00260417 3.86628e-13 -4.42202e-13 
0.00130208 -2.01567e-13 2.33311e-13 0 0 0 0 0 0 0 0 0 0.00260417 -4.03133e-13 4.66623e-13 
0.00130208 1.80875e-13 -2.11919e-13 0 0 0 0 0 0 0 0 0 0.00260417 3.6175e-13 -4.23837e-13 
0.00130208 -1.88939e-13 2.24165e-13 0 0 0 0 0 0 0 0 0 0.00260417 -3.77878e-13 4.48331e-13 
0.00130208 -3.20891e-15 3.86995e-15 0 0 0 0 0 0 0 0 0 0.00260417 -6.41804e-15 7.74012e-15 
0.00130208 1.81756e-13 -2.21041e-13 0 0 0 0 0 0 0 0 0 0.00260417 3.63512e-13 -4.42081e-13 
0.00130208 5.76904e-16 -7.29234e-16 0 0 0 0 0 0 0 0 0 0.00260417 1.15402e-15 -1.45836e-15 
0.00130208 -1.8331e-13 2.28824e-13 0 0 0 0 0 0 0 0 0 0.00260417 -3.66621e-13 4.57649e-13 
